Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs
2686,dark matter*,blake crouch,Dark Matter*,Blake Crouch,Suspense Mystery Thrillers and Thriller Crime,Paperback,4.4,67843.0,https://www.amazon.in/Dark-Matter-Blake-Crouch/dp/1035034654/ref=zg_bs_g_22960213031_d_sccl_7/000-0000000-0000000?psc=1
7690,we were liars,emily lockhart,We Were Liars,Emily Lockhart,Young Romance Adult Teen,Paperback,4.3,67503.0,https://www.amazon.in/We-Were-Liars-Lockhart/dp/147140398X/ref=zg_bs_g_67803438031_d_sccl_13/000-0000000-0000000?psc=1
3620,anxious people,backman fredrik,Anxious People,Fredrik Backman,Literature Fiction Mystery Thriller Crime,Paperback,4.5,66406.0,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_g_1318161031_d_sccl_21/000-0000000-0000000?psc=1
7436,icebreaker,grace hannah,Icebreaker,HANNAH GRACE,Sports Winter,Paperback,4.4,66333.0,https://www.amazon.in/Icebreaker-Hannah-Grace/dp/1398525685/ref=zg_bs_g_1318289031_d_sccl_9/000-0000000-0000000?psc=1
7737,"catching fire (hunger games trilogy, book 2)",collins suzanne,"Catching Fire (Hunger Games Trilogy, Book 2)",Suzanne Collins,Teen Fiction Young Adult Science Fantasy,Kindle Edition,4.6,64886.0,https://www.amazon.in/Catching-Fire-Hunger-Games-Trilogy-ebook/dp/B003O86FMW/ref=zg_bs_g_67803449031_d_sccl_10/000-0000000-0000000?psc=1
2999,serpent and wings of night (crowns of nyaxia book 1),broadbent carissa,The Serpent and the Wings of Night (Crowns of Nyaxia Book 1),Carissa Broadbent,Fiction Science Horror Fantasy,Kindle Edition,4.5,63916.0,https://www.amazon.in/Serpent-Wings-Night-Crowns-Nyaxia-ebook/dp/B09WRJJKXC/ref=zg_bs_g_1318163031_d_sccl_20/000-0000000-0000000?psc=1
218,shoe dog,knight phil,Shoe Dog,Phil Knight,Diaries Accounts Autobiographies True Biographies,Paperback,4.6,58096.0,https://www.amazon.in/Shoe-Dog-Memoir-Creator-NIKE/dp/1471146723/ref=zg_bs_g_1318065031_d_sccl_19/000-0000000-0000000?psc=1
2598,life,kondo marie,"The Life-Changing Magic of Tidying: A simple, effective way to banish clutter forever",Marie Kondo,House Maintenance Lifestyle Home Crafts,Kindle Edition,4.3,56570.0,https://www.amazon.in/Life-Changing-Magic-Tidying-effective-clutter-ebook/dp/B00I0C46BO/ref=zg_bs_g_1318124031_d_sccl_19/000-0000000-0000000?psc=1
3835,covenant of water,abraham verghese,The Covenant of Water: An Oprah's Book Club Selection,Abraham Verghese,Literature Myths Legends Fiction Sagas,Kindle Edition,4.6,55629.0,https://www.amazon.in/Covenant-Water-Oprahs-Book-Selection-ebook/dp/B0BN2P475V/ref=zg_bs_g_1318166031_d_sccl_6/000-0000000-0000000?psc=1
5318,people we meet on vacation,none,People We Meet On Vacation,none,Romance Holidays,Paperback,4.2,51539.0,https://www.amazon.in/People-Meet-Vacation-Lead-Title/dp/024199702X/ref=zg_bs_g_89265411031_d_sccl_22/000-0000000-0000000?psc=1
2,kite runner,hosseini khaled,The Kite Runner,Khaled Hosseini,Film Cinema Broadcast Photography Arts,Kindle Edition,4.6,50016.0,https://www.amazon.in/Kite-Runner-Khaled-Hosseini-ebook/dp/B00B0CR0O6/ref=zg_bs_g_1318054031_d_sccl_3/000-0000000-0000000?psc=1
5321,bridgerton,julia quinn,Bridgerton: The Duke and I (Bridgertons Book 1),Julia Quinn,Romance Holidays,Kindle Edition,4.4,46862.0,https://www.amazon.in/Duke-2nd-Epilogue-Bridgertons-Book-ebook/dp/B00UG8RP8Q/ref=zg_bs_g_89265411031_d_sccl_25/000-0000000-0000000?psc=1
5076,house in cerulean sea,klune travis,The House in the Cerulean Sea: TikTok made me buy it!,Travis Klune,Romance Clean Wholesome,Paperback,4.6,46066.0,https://www.amazon.in/House-Cerulean-Sea-TikTok-made/dp/1529087945/ref=zg_bs_g_89265408031_d_sccl_29/000-0000000-0000000?psc=1
4957,flawless,elsie silver,"Flawless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 1)",Elsie Silver,Romance Alpha Male,Kindle Edition,4.4,45713.0,https://www.amazon.in/Flawless-must-read-small-town-bestseller-Chestnut-ebook/dp/B0BRPX86T6/ref=zg_bs_g_92041942031_d_sccl_10/000-0000000-0000000?psc=1
311,intelligent investor (english) – 2013,benjamin graham,The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,Strategy Economics Business Analysis,Paperback,4.5,45519.0,https://www.amazon.in/Intelligent-Investor-English-Paperback-2013/dp/0062312685/ref=zg_bs_g_1318070031_d_sccl_12/000-0000000-0000000?psc=1
734,lord of flies,golding william,Lord of the Flies,William Golding,Books Thriller Children's Crime,Paperback,4.3,45510.0,https://www.amazon.in/Faber-Classics-Lord-Flies-Ff/dp/0571200532/ref=zg_bs_g_1318086031_d_sccl_5/000-0000000-0000000?psc=1
479,goodnight moon,brown margaret wise,Goodnight Moon,Margaret Wise Brown,Pets Books Children's Animals,Board book,4.4,45510.0,https://www.amazon.in/Goodnight-Moon-Margaret-Wise-Brown/dp/1509831975/ref=zg_bs_g_67803455031_d_sccl_30/000-0000000-0000000?psc=1
4241,red notice,bill browder,"Red Notice : A True Story of Corruption, Murder and how I became Putin’s no. 1 enemy",Bill Browder,Freedom Politics Security,Paperback,4.7,44283.0,https://www.amazon.in/Red-Notice-Bill-Browder/dp/0552170321/ref=zg_bs_g_1318177031_d_sccl_12/000-0000000-0000000?psc=1
5363,echo of old books,barbara davis,The Echo of Old Books: A Novel,Barbara Davis,Life Romance in Later,Kindle Edition,4.6,44002.0,https://www.amazon.in/Echo-Old-Books-Novel-ebook/dp/B0B9RNFT4S/ref=zg_bs_g_89265414031_d_sccl_17/000-0000000-0000000?psc=1
3635,sweetest oblivion (made book 1),danielle lori,The Sweetest Oblivion (Made Book 1),Danielle Lori,Literature Fiction Mystery Thriller Crime,Kindle Edition,4.3,43008.0,https://www.amazon.in/Sweetest-Oblivion-Made-Book-ebook/dp/B07DS4TZ93/ref=zg_bs_g_1318161031_d_sccl_6/000-0000000-0000000?psc=1
3009,"night circus,",erin morgenstern,"Night Circus, The",Erin Morgenstern,Fiction Science Horror Fantasy,Paperback,4.4,42825.0,https://www.amazon.in/Night-Circus-Vintage-Magic/dp/0099570297/ref=zg_bs_g_1318165031_d_sccl_10/000-0000000-0000000?psc=1
4324,caste,isabel wilkerson,"Caste: The International Bestseller [Paperback] Wilkerson, Isabel",Isabel Wilkerson,Political Politics Ideologies,Paperback,4.7,42580.0,https://www.amazon.in/Caste-International-Bestseller-Isabel-Wilkerson/dp/0141995467/ref=zg_bs_g_1318180031_d_sccl_25/000-0000000-0000000?psc=1
3305,maybe you should talk to someone,gottlieb lori,Maybe You Should Talk To Someone,Lori Gottlieb,Textbooks Social Higher Sciences Education,Paperback,4.6,42275.0,https://www.amazon.in/Maybe-You-Should-Talk-Someone/dp/9389143519/ref=zg_bs_g_4149727031_d_sccl_6/000-0000000-0000000?psc=1
5070,divine rivals,rebecca ross,Divine Rivals: The stunning YA romance fantasy Sunday Times number 1 bestseller: Book 1 (Letters of Enchantment),Rebecca Ross,Romance Clean Wholesome,Paperback,4.4,41694.0,https://www.amazon.in/Divine-Rivals-Rebecca-Ross/dp/000860066X/ref=zg_bs_g_89265408031_d_sccl_23/000-0000000-0000000?psc=1
702,one of us is lying,karen mcmanus,One Of Us Is Lying,Karen McManus,Books Thriller Children's Crime,Paperback,4.4,41325.0,https://www.amazon.in/One-Us-Lying-Karen-McManus/dp/0141375639/ref=zg_bs_g_1318086031_d_sccl_3/000-0000000-0000000?psc=1
5079,spanish love deception,armas elena,The Spanish Love Deception: TikTok made me buy it! The Goodreads Choice Awards Debut of the Year,Elena Armas,Romance Clean Wholesome,Kindle Edition,4.2,41217.0,https://www.amazon.in/Spanish-Love-Deception-TikTok-Goodreads-ebook/dp/B09FKGFJ5N/ref=zg_bs_g_89265408031_d_sccl_2/000-0000000-0000000?psc=1
347,never split difference,chris voss,Never Split the Difference : Negotiating as if Your Life Depended on It,Chris Voss,Strategy Economics Business Analysis,Paperback,4.6,41015.0,https://www.amazon.in/Never-Split-Difference-Negotiating-Depended/dp/1847941494/ref=zg_bs_g_1318070031_d_sccl_18/000-0000000-0000000?psc=1
3737,three,cixin liu,The Three-Body Problem: Soon to be a major Netflix series: 1,Cixin Liu,Literature Fiction Science Fantasy Horror,Paperback,4.5,40947.0,https://www.amazon.in/Three-Body-Problem-Cixin-Liu/dp/178497157X/ref=zg_bs_g_1402038031_d_sccl_8/000-0000000-0000000?psc=1
5765,"one,",john marrs,"One, The: Now a major Netflix series!",John Marrs,Romance Science Fiction,Paperback,4.3,39884.0,https://www.amazon.in/One-John-Marrs/dp/1785035622/ref=zg_bs_g_89265412031_d_sccl_12/000-0000000-0000000?psc=1
1563,"old man and sea, (l)",ernest hemingway,"Old Man and the Sea, The (L)",Ernest Hemingway,Mysteries Books Curiosities Children's,Paperback,4.4,39827.0,https://www.amazon.in/Old-Man-Sea-Ernest-Hemingway/dp/0099908409/ref=zg_bs_g_1318097031_d_sccl_14/000-0000000-0000000?psc=1
620,they both die at end,adam silvera,They Both Die at the End,Adam Silvera,Computers Books Children's Technology,Paperback,4.4,38822.0,https://www.amazon.in/They-Both-Die-at-End/dp/1471166201/ref=zg_bs_g_67803464031_d_sccl_21/000-0000000-0000000?psc=1
2676,secret history,donna tartt,Secret History,Donna Tartt,Suspense Mystery Thrillers and Thriller Crime,Paperback,4.4,37834.0,https://www.amazon.in/Secret-History-Donna-Tartt/dp/0140167773/ref=zg_bs_g_22960213031_d_sccl_27/000-0000000-0000000?psc=1
3793,christmas carol by charles dickens,charles dickens,A Christmas Carol by Charles Dickens - A Timeless Holiday Classic | Love and Compassion | A Gripping Story of Redemption and Forgiveness | Victorian England | A Masterpiece on Generosity and Empathy | Classic Literature,Charles Dickens,Literature Fiction Humour,Paperback,4.5,36639.0,https://www.amazon.in/Christmas-Carol-Charles-Dickens/dp/8175993278/ref=zg_bs_g_1318143031_d_sccl_14/000-0000000-0000000?psc=1
944,six of crows,bardugo leigh,Six of Crows: Crooked Kingdom,Leigh Bardugo,Books Children's Fantasy,Paperback,4.7,36600.0,https://www.amazon.in/Six-Crows-Crooked-Kingdom-Book/dp/1780622317/ref=zg_bs_g_67803457031_d_sccl_15/000-0000000-0000000?psc=1
294,12 years slave,northup solomon,12 years a slave : A true story (Fingerprint),Solomon Northup,Accounts Biographies True Diaries,Paperback,4.5,35938.0,https://www.amazon.in/12-Years-Slave-Solomon-Northup/dp/8175994479/ref=zg_bs_g_1318067031_d_sccl_15/000-0000000-0000000?psc=1
208,diary of young girl,anne frank,The Diary of A Young Girl,Anne Frank,Diaries Accounts Autobiographies True Biographies,Paperback,4.5,34935.0,https://www.amazon.in/Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_g_1318065031_d_sccl_9/000-0000000-0000000?psc=1
3628,brutal prince,lark sophie,Brutal Prince: An Enemies To Lovers Mafia Romance (Brutal Birthright Book 1),Sophie Lark,Literature Fiction Mystery Thriller Crime,Kindle Edition,4.2,34628.0,https://www.amazon.in/Brutal-Prince-Enemies-Romance-Birthright-ebook/dp/B08BNLPH6D/ref=zg_bs_g_1318161031_d_sccl_29/000-0000000-0000000?psc=1
3041,hidden pictures,jason rekulak,Hidden Pictures: ‘The boldest double twist of the year’ The Times,Jason Rekulak,Fiction Science Horror Fantasy,Paperback,4.4,34395.0,https://www.amazon.in/Hidden-Pictures-boldest-double-twist/dp/0751583707/ref=zg_bs_g_1318165031_d_sccl_12/000-0000000-0000000?psc=1
5622,broken bonds ( bonds that tie book 1),bree j,Broken Bonds (The Bonds that Tie Book 1),J Bree,Romance Paranormal,Kindle Edition,4.6,33753.0,https://www.amazon.in/Broken-Bonds-that-Tie-Book-ebook/dp/B09462KFD8/ref=zg_bs_g_89265410031_d_sccl_19/000-0000000-0000000?psc=1
496,spot,eric hill,Spot - Original Lift The Flap,Eric Hill,Pets Books Children's Animals,Paperback,4.7,33564.0,https://www.amazon.in/Wheres-Spot-Original-Lift-Flap/dp/0723263663/ref=zg_bs_g_67803455031_d_sccl_17/000-0000000-0000000?psc=1
5852,consider me,becka mack,Consider Me: 1 (Playing for Keeps),Becka Mack,Sports Romance,Paperback,4.3,32987.0,https://www.amazon.in/Consider-Me-1-Playing-Keeps/dp/176142582X/ref=zg_bs_g_89265407031_d_sccl_29/000-0000000-0000000?psc=1
912,wicked king ( folk of air #2),black holly,The Wicked King (The Folk of the Air #2),Holly Black,Books Children's Fantasy,Paperback,4.6,32823.0,https://www.amazon.in/Wicked-King-Folk-Air/dp/1471408655/ref=zg_bs_g_67803457031_d_sccl_13/000-0000000-0000000?psc=1
5345,five,elin hilderbrand,The Five-Star Weekend,Elin Hilderbrand,Romance Holidays,Kindle Edition,4.4,32104.0,https://www.amazon.in/Five-Star-Weekend-Elin-Hilderbrand-ebook/dp/B0BWRDM829/ref=zg_bs_g_89265411031_d_sccl_19/000-0000000-0000000?psc=1
3,greenlights,matthew mcconaughey,Greenlights: Raucous stories and outlaw wisdom from the Academy Award-winning actor,Matthew McConaughey,Film Cinema Broadcast Photography Arts,Paperback,4.6,32040.0,https://www.amazon.in/Greenlights-Raucous-stories-Academy-Award-winning/dp/1472280873/ref=zg_bs_g_1318054031_d_sccl_4/000-0000000-0000000?psc=1
743,curious incident of dog in night,haddon mark,The Curious Incident of the Dog in the Night-time : Vintage Children's Classics,Mark Haddon,Books Thriller Children's Crime,Paperback,4.2,31988.0,https://www.amazon.in/Curious-Incident-Night-time-Childrens-Classics/dp/0099572834/ref=zg_bs_g_1318086031_d_sccl_14/000-0000000-0000000?psc=1
414,elon musk,ashlee vance,Elon Musk,Ashlee Vance,Economics Industries Business,Audible Audiobook,4.5,31987.0,https://www.amazon.in/Elon-Musk/dp/B079WTJ4F2/ref=zg_bs_g_1318071031_d_sccl_15/000-0000000-0000000?psc=1
307,5 am club,robin sharma,The 5 AM Club,Robin Sharma,Strategy Economics Business Analysis,Paperback,4.5,31455.0,https://www.amazon.in/AM-Club-Your-Morning-Elevate/dp/9387944891/ref=zg_bs_g_1318070031_d_sccl_8/000-0000000-0000000?psc=1
3472,"publication manual of american psychological association, 7th",american association psychological,"PUBLICATION MANUAL OF THE AMERICAN PSYCHOLOGICAL ASSOCIATION, 7TH EDITION",American Psychological Association,Linguistics Writing Language Guides,Paperback,4.8,31293.0,https://www.amazon.in/PUBLICATION-MANUAL-AMERICAN-PSYCHOLOGICAL-ASSOCIATION/dp/143383216X/ref=zg_bs_g_1318151031_d_sccl_23/000-0000000-0000000?psc=1
4215,spy and traitor,ben macintyre,"The Spy and the Traitor: The Greatest Espionage Story of the Cold War MacIntyre, Ben",Ben MacIntyre,Freedom Politics Security,Paperback,4.7,30730.0,https://www.amazon.in/Spy-Traitor-Greatest-Espionage-Story/dp/0241972132/ref=zg_bs_g_1318177031_d_sccl_16/000-0000000-0000000?psc=1
309,zero to one (l),peter thiel,Zero to One (L),Peter Thiel,Strategy Economics Business Analysis,Paperback,4.5,30431.0,https://www.amazon.in/Zero-One-Start-Build-Future/dp/0753555190/ref=zg_bs_g_1318070031_d_sccl_10/000-0000000-0000000?psc=1
852,book thief,markus zusak,The Book Thief,Markus Zusak,Family Social Personal Books Children's Issues,Paperback,4.6,30372.0,https://www.amazon.in/Book-Thief-Definitions-Young-Adult/dp/1909531618/ref=zg_bs_g_1318077031_d_sccl_3/000-0000000-0000000?psc=1
730,holes,louis sachar,Holes,Louis Sachar,Books Thriller Children's Crime,Paperback,4.7,29742.0,https://www.amazon.in/Holes-Louis-Sachar/dp/1408886987/ref=zg_bs_g_1318086031_d_sccl_1/000-0000000-0000000?psc=1
4270,promised land,barack obama,A Promised Land,Barack Obama,International Politics Globalization Relations,Audible Audiobook,4.6,29378.0,https://www.amazon.in/A-Promised-Land/dp/B08JCS99NG/ref=zg_bs_g_1318179031_d_sccl_21/000-0000000-0000000?psc=1
308,"thinking, fast & slow (l)",daniel kahneman,"Thinking, Fast & Slow (L)",Daniel Kahneman,Strategy Economics Business Analysis,Paperback,4.5,29338.0,https://www.amazon.in/Thinking-Fast-Penguin-Press-Non-Fiction/dp/0141033576/ref=zg_bs_g_1318070031_d_sccl_9/000-0000000-0000000?psc=1
7753,twilight,meyer stephenie,TWILIGHT,Stephenie Meyer,Teen Fiction Young Adult Science Fantasy,Paperback,4.5,29233.0,https://www.amazon.in/TWILIGHT-Stephenie-Meyer/dp/1904233651/ref=zg_bs_g_67803449031_d_sccl_26/000-0000000-0000000?psc=1
293,choice,edith eger,The Choice : A true story of hope,Edith Eger,Accounts Biographies True Diaries,Paperback,4.7,28713.0,https://www.amazon.in/Choice-true-story-hope/dp/1846045126/ref=zg_bs_g_1318067031_d_sccl_14/000-0000000-0000000?psc=1
6292,why we sleep,matthew walker,Why We Sleep: The New Science of Sleep and Dreams,Matthew Walker,Life Sciences Medicine Biology Technology,Audible Audiobook,4.5,28700.0,https://www.amazon.in/Why-We-Sleep-Science-Dreams/dp/B077XN7889/ref=zg_bs_g_1318206031_d_sccl_19/000-0000000-0000000?psc=1
854,wonderful things you will be,emily martin winfield,The Wonderful Things You Will Be,Emily Winfield Martin,Family Social Personal Books Children's Issues,Hardcover,4.4,28636.0,https://www.amazon.in/Wonderful-Things-You-Will-Be/dp/0241446953/ref=zg_bs_g_1318077031_d_sccl_5/000-0000000-0000000?psc=1
867,boy in striped pyjamas,boyne john,"The Boy in the Striped Pyjamas: Read John Boyne�s powerful classic ahead of the sequel ALL THE BROKEN PLACES [Paperback] Boyne, John",John Boyne,Family Social Personal Books Children's Issues,Paperback,4.6,28155.0,https://www.amazon.in/Striped-Pyjamas-Vintage-Childrens-Classics/dp/0099572869/ref=zg_bs_g_1318077031_d_sccl_18/000-0000000-0000000?psc=1
2670,yellow face,f kuang rebecca,Yellow Face: The instant #1 Sunday Times bestseller and Reese Witherspoon Book Club pick from author R.F. Kuang,Rebecca F Kuang,Suspense Mystery Thrillers and Thriller Crime,Paperback,4.0,28118.0,https://www.amazon.in/Yellow-Face-instant-bestseller-Witherspoon/dp/0008657750/ref=zg_bs_g_22960213031_d_sccl_21/000-0000000-0000000?psc=1
4551,think like monk 1st,jay shetty,Think Like a Monk 1st edition - Train your M,Jay Shetty,Buddhism Religion,Paperback,4.6,28099.0,https://www.amazon.in/Think-Like-Monk-Jay-Shetty/dp/0008386595/ref=zg_bs_g_1318190031_d_sccl_2/000-0000000-0000000?psc=1
305,rich dad poor dad,kiyosaki robert t.,Rich Dad Poor Dad: 25th Anniversary Edit,Robert T. Kiyosaki,Strategy Economics Business Analysis,Paperback,4.5,28063.0,https://www.amazon.in/Rich-Dad-Poor-Middle-Anniversary/dp/1612681131/ref=zg_bs_g_1318070031_d_sccl_6/000-0000000-0000000?psc=1
939,charlotte's web ( puffin book),b e white,Charlotte's Web (A Puffin Book),E B White,Books Children's Fantasy,Paperback,4.6,27899.0,https://www.amazon.in/Charlottes-Web-Puffin-Book-White/dp/0141354828/ref=zg_bs_g_67803457031_d_sccl_10/000-0000000-0000000?psc=1
312,deep work,cal newport,"Deep Work: Rules for Focused Success in a Distracted World [Paperback] Newport, Cal",Cal Newport,Strategy Economics Business Analysis,Paperback,4.5,27774.0,https://www.amazon.in/Deep-Work-Focused-Success-Distracted/dp/0349413681/ref=zg_bs_g_1318070031_d_sccl_13/000-0000000-0000000?psc=1
7298,mamba mentality,bryant kobe,The Mamba Mentality,Kobe Bryant,Sports Training Coaching,Hardcover,4.8,27628.0,https://www.amazon.in/Mamba-Mentality-How-Play/dp/0374201234/ref=zg_bs_g_1318279031_d_sccl_21/000-0000000-0000000?psc=1
5443,ruthless creatures,geissinger j.t.,Ruthless Creatures: Queens and Monsters Book 1,J.T. Geissinger,Romance Mafia,Kindle Edition,4.4,27291.0,https://www.amazon.in/Ruthless-Creatures-Queens-Monsters-Book-ebook/dp/B0CNNK1QKC/ref=zg_bs_g_92041939031_d_sccl_20/000-0000000-0000000?psc=1
6482,immortal life of henrietta lacks (picador classic),rebecca skloot,The Immortal Life of Henrietta Lacks (Picador Classic),Rebecca Skloot,Society Ethnography Sciences Social,Paperback,4.5,26697.0,https://www.amazon.in/Immortal-Henrietta-Lacks-Picador-Classic/dp/1509877029/ref=zg_bs_g_26437177031_d_sccl_9/000-0000000-0000000?psc=1
4478,breath,james nestor,Breath,James Nestor,Library Science Reference Information,Paperback,4.6,26363.0,https://www.amazon.in/Breath-Lost-Science-Misunderstood-Function/dp/0241289084/ref=zg_bs_g_1318187031_d_sccl_29/000-0000000-0000000?psc=1
7463,sanatorium,pearse sarah,The Sanatorium : The spine-tingling #1 Sunday Times bestseller and Reese Witherspoon Book Club Pick,Sarah Pearse,Sports Winter,Paperback,3.8,26219.0,https://www.amazon.in/Sanatorium-spine-tingling-bestseller-Witherspoon-Detective/dp/0552177318/ref=zg_bs_g_1318289031_d_sccl_6/000-0000000-0000000?psc=1
804,girl who drank moon,barnhill kelly,Girl Who Drank The Moon,Kelly Barnhill,Myths Tales Fairy Books Children's Folk,Paperback,4.5,25969.0,https://www.amazon.in/Girl-Who-Drank-Moon/dp/1848126476/ref=zg_bs_g_67803462031_d_sccl_5/000-0000000-0000000?psc=1
3565,bell bell jar,plath sylvia,Bell the Bell Jar,Sylvia Plath,Literature Fiction Classic,Paperback,4.3,25695.0,https://www.amazon.in/Bell-Jar-Sylvia-Plath/dp/9357025995/ref=zg_bs_g_1318159031_d_sccl_16/000-0000000-0000000?psc=1
200,tuesdays with morrie,albom mitch,"Tuesdays With Morrie: An old man, a young man, and life's greatest lesson [Paperback] Albom, Mitch",Mitch Albom,Diaries Accounts Autobiographies True Biographies,Paperback,4.6,25023.0,https://www.amazon.in/Tuesdays-Morrie-greatest-lesson-Paperback/dp/0751527378/ref=zg_bs_g_1318065031_d_sccl_1/000-0000000-0000000?psc=1
5615,keeper of enchanted rooms (whimbrel house book 1),charlie holmberg n.,Keeper of Enchanted Rooms (Whimbrel House Book 1),Charlie N. Holmberg,Romance Paranormal,Kindle Edition,4.5,24997.0,https://www.amazon.in/Keeper-Enchanted-Rooms-Charlie-Holmberg-ebook/dp/B09MCY9Y34/ref=zg_bs_g_89265410031_d_sccl_12/000-0000000-0000000?psc=1
706,inheritance games,barnes jennifer lynn,The Inheritance Games,Jennifer Lynn Barnes,Books Thriller Children's Crime,Paperback,4.5,24867.0,https://www.amazon.in/Inheritance-Games-Jennifer-Lynn-Barnes/dp/0241476178/ref=zg_bs_g_1318086031_d_sccl_7/000-0000000-0000000?psc=1
3668,we should all be feminists,adichie chimamanda ngozi,WE SHOULD ALL BE FEMINISTS,Chimamanda Ngozi Adichie,Literature Essays Fiction,Paperback,4.6,24832.0,https://www.amazon.in/WE-SHOULD-ALL-BE-FEMINISTS/dp/0008115273/ref=zg_bs_g_1318172031_d_sccl_19/000-0000000-0000000?psc=1
3619,god of malice,kent rina,God of Malice: A Dark College Romance (Legacy of Gods Book 1),Rina Kent,Literature Fiction Mystery Thriller Crime,Kindle Edition,4.4,24733.0,https://www.amazon.in/God-Malice-College-Romance-Legacy-ebook/dp/B09Z9K12P2/ref=zg_bs_g_1318161031_d_sccl_20/000-0000000-0000000?psc=1
245,everything i know about love,alderton dolly,Everything I Know About Love : Now a Major BBC One Series,Dolly Alderton,Diaries Accounts Autobiographies True Biographies,Paperback,4.4,24494.0,https://www.amazon.in/Everything-I-Know-About-Love/dp/0241982103/ref=zg_bs_g_1318065031_d_sccl_16/000-0000000-0000000?psc=1
4770,body keeps score,bessel der kolk van,"The Body Keeps the Score: Mind, Brain and Body in the Transformation of Trauma",Bessel van der Kolk,Age Spirituality Religion New,Paperback,4.7,24109.0,https://www.amazon.in/Body-Keeps-Score-Bessel-Kolk/dp/0141978619/ref=zg_bs_g_10533825031_d_sccl_21/000-0000000-0000000?psc=1
2687,rebecca,daphne du maurier,REBECCA,Daphne Du Maurier,Suspense Mystery Thrillers and Thriller Crime,Paperback,4.5,23989.0,https://www.amazon.in/Rebecca-Virago-Modern-Classics-Maurier/dp/1844080382/ref=zg_bs_g_22960213031_d_sccl_8/000-0000000-0000000?psc=1
336,who moved my cheese?,dr johnson spencer,"Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life [Paperback] Johnson, Dr Spencer",Dr Spencer Johnson,Strategy Economics Business Analysis,Paperback,4.6,23863.0,https://www.amazon.in/Who-Moved-My-Cheese-Amazing/dp/0091816971/ref=zg_bs_g_1318070031_d_sccl_7/000-0000000-0000000?psc=1
6631,born to run,christopher mcdougall,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher Mcdougall,Sports Pursuits Outdoor Active,Paperback,4.6,23376.0,https://www.amazon.in/Born-Run-Hidden-Superathletes-Greatest/dp/0307279189/ref=zg_bs_g_1318225031_d_sccl_8/000-0000000-0000000?psc=1
1171,long walk to water,linda park sue,A Long Walk to Water: International Bestseller Based on a True Story,Linda Sue Park,Books Fiction Children's Historical,Paperback,4.7,23369.0,https://www.amazon.in/Long-Walk-Water-Based-Story/dp/1786074621/ref=zg_bs_g_1318088031_d_sccl_22/000-0000000-0000000?psc=1
4975,devil wears black,l.j. shen,The Devil Wears Black,L.J. Shen,Romance Alpha Male,Kindle Edition,4.5,23337.0,https://www.amazon.in/Devil-Wears-Black-L-J-Shen-ebook/dp/B087WJD1MJ/ref=zg_bs_g_92041942031_d_sccl_28/000-0000000-0000000?psc=1
6633,bushcraft 101,canterbury dave,Bushcraft 101,Dave Canterbury,Sports Pursuits Outdoor Active,Paperback,4.7,23302.0,https://www.amazon.in/Bushcraft-101-Field-Wilderness-Survival/dp/1440579776/ref=zg_bs_g_1318225031_d_sccl_10/000-0000000-0000000?psc=1
3018,frankenstein (amazonclassics ),mary shelley,Frankenstein (AmazonClassics Edition),Mary Shelley,Fiction Science Horror Fantasy,Kindle Edition,4.4,23241.0,https://www.amazon.in/Frankenstein-AmazonClassics-Mary-Shelley-ebook/dp/B06ZXT4MRB/ref=zg_bs_g_1318165031_d_sccl_19/000-0000000-0000000?psc=1
5175,same time next year,bailey tessa,Same Time Next Year: A Novella,Tessa Bailey,Romance Contemporary,Kindle Edition,3.8,23011.0,https://www.amazon.in/Same-Time-Next-Year-Novella-ebook/dp/B0CHWQPB49/ref=zg_bs_g_2590357031_d_sccl_29/000-0000000-0000000?psc=1
3348,sorrow and bliss,mason meg,SORROW AND BLISS: A BBC Two Between the Covers pick,Meg Mason,Textbooks Social Higher Sciences Education,Paperback,4.2,22657.0,https://www.amazon.in/Sorrow-Bliss-Between-Covers-pick/dp/1474622992/ref=zg_bs_g_4149727031_d_sccl_19/000-0000000-0000000?psc=1
1327,day crayons quit,daywalt drew,The Day The Crayons Quit,Drew Daywalt,Books Children's Humour,Paperback,4.7,22605.0,https://www.amazon.in/Day-Crayons-Quit-Drew-Daywalt/dp/0008167923/ref=zg_bs_g_1318080031_d_sccl_28/000-0000000-0000000?psc=1
5844,throttled (dirty air series book 1),asher lauren,Throttled (Dirty Air Series Book 1),Lauren Asher,Sports Romance,Kindle Edition,4.2,22129.0,https://www.amazon.in/Throttled-Forbidden-Sports-Romance-Dirty-ebook/dp/B08154T243/ref=zg_bs_g_89265407031_d_sccl_21/000-0000000-0000000?psc=1
5712,wuthering heights,brontë emily,Wuthering Heights,Emily Brontë,Romance Romantic Suspense,Paperback,4.4,22109.0,https://www.amazon.in/Wuthering-Heights-Emily-Bront%C3%AB/dp/8172344899/ref=zg_bs_g_2590360031_d_sccl_9/000-0000000-0000000?psc=1
